sub_id,parent_id,parent_name,package_name,card_name,sale_price,original_price,target_gender,age_min,age_max,total_tests,is_404,test_list,expiry,url
553,18994,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาเม็ด) เดือนที่ 2),โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาเม็ด) เดือนที่ 2,13000,,all,,,6,False,Physical Examination (พบแพทย์เฉพาะทางด้านอายุรศาสตร์โรคต่อมไร้ท่อและแมแทบอลิซึม) | Rehablitation program (โปรแกรมการออกกำลังกาย แนะนำโดยนักกายภาพ) | Consult Dietitian (ปรับพฤติกรรมการบริโภคอาหาร โดยนักกำหนดอาหาร) | ยาเม็ด 14 mg (30 เม็ด) | Nuring Service Fee (ค่าบริการพยาบาลกรณีผู้ป่วยนอก) | Hospital Service Fee (ค่าบริการโรงพยาบาลผู้ป่วยนอกทั่วไป),31 ธันวาคม 2569ระยะเวลาการเข้ารับบริการ - วันที่ 31 ธันวาคม 2569,https://navavej.com/package/553/sub
554,18994,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาเม็ด) เดือนที่ 3),โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาเม็ด) เดือนที่ 3,13000,,all,,,6,False,Physical Examination (พบแพทย์เฉพาะทางด้านอายุรศาสตร์โรคต่อมไร้ท่อและแมแทบอลิซึม) | Rehablitation program (โปรแกรมการออกกำลังกาย แนะนำ โดยนักกายภาพ) | Consult Dietitian (ปรับพฤติกรรมการบริโภคอาหาร โดยนักกำหนดอาหาร) | ยาเม็ด 14 mg (30 เม็ด) | Nuring Service Fee (ค่าบริการพยาบาลกรณีผู้ป่วยนอก) | Hospital Service Fee (ค่าบริการโรงพยาบาลผู้ป่วยนอกทั่วไป),31 ธันวาคม 2569ระยะเวลาการเข้ารับบริการ - วันที่ 31 ธันวาคม 2569,https://navavej.com/package/554/sub
555,18994,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาฉีด) เดือนที่ 1),โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาฉีด) เดือนที่ 1,9500,,all,,,7,False,Physical Examination (พบแพทย์เฉพาะทางด้านอายุรศาสตร์โรคต่อมไร้ท่อและแมแทบอลิซึม) | Physical Examination & Home Program Suggestion (ประเมินความพร้อมด้านร่างกาย โดยนักกายภาพ) | Rehablitation program (โปรแกรมการออกกำลังกาย แนะนำโดยนักกายภาพ) | Consult Dietitian (ปรับพฤติกรรมการบริโภคอาหาร โดยนักกำหนดอาหาร) | ยาฉีด 0.25 mg (1 ด้าม) | Nuring Service Fee (ค่าบริการพยาบาลกรณีผู้ป่วยนอก) | Hospital Service Fee (ค่าบริการโรงพยาบาลผู้ป่วยนอกทั่วไป),31 ธันวาคม 2569ระยะเวลาการเข้ารับบริการ - วันที่ 31 ธันวาคม 2569,https://navavej.com/package/555/sub
556,18994,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาฉีด) เดือนที่ 2),โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาฉีด) เดือนที่ 2,9500,,all,,,6,False,Physical Examination (พบแพทย์เฉพาะทางด้านอายุรศาสตร์โรคต่อมไร้ท่อและแมแทบอลิซึม) | Rehablitation program (โปรแกรมการออกกำลังกาย แนะนำโดยนักกายภาพ) | Consult Dietitian (ปรับพฤติกรรมการบริโภคอาหาร โดยนักกำหนดอาหาร) | ยาฉีด 0.50 mg (1 ด้าม) | Nuring Service Fee (ค่าบริการพยาบาลกรณีผู้ป่วยนอก) | Hospital Service Fee (ค่าบริการโรงพยาบาลผู้ป่วยนอกทั่วไป),31 ธันวาคม 2569ระยะเวลาการเข้ารับบริการ - วันที่ 31 ธันวาคม 2569,https://navavej.com/package/556/sub
557,18994,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ,โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาฉีด) เดือนที่ 3),โปรแกรมควบคุมน้ำหนักเพื่อสุขภาพ (ยาฉีด) เดือนที่ 3,12000,,all,,,6,False,Physical Examination (พบแพทย์เฉพาะทางด้านอายุรศาสตร์โรคต่อมไร้ท่อและแมแทบอลิซึม) | Rehablitation program (โปรแกรมการออกกำลังกาย แนะนำ โดยนักกายภาพ) | Consult Dietitian (ปรับพฤติกรรมการบริโภคอาหาร โดยนักกำหนดอาหาร) | ยาฉีด 1 mg (1 ด้าม) | Nuring Service Fee (ค่าบริการพยาบาลกรณีผู้ป่วยนอก) | Hospital Service Fee (ค่าบริการโรงพยาบาลผู้ป่วยนอกทั่วไป),31 ธันวาคม 2569ระยะเวลาการเข้ารับบริการ - วันที่ 31 ธันวาคม 2569,https://navavej.com/package/557/sub
476,18984,การผ่าตัดต่อมทอนซิล,การผ่าตัดต่อมทอนซิล (การผ่าตัดต่อมทอนซิล 2 วัน 1 คืน Tonsillecttomy),การผ่าตัดต่อมทอนซิล 2 วัน 1 คืน Tonsillecttomy,75000,100000.0,all,,,16,False,มีไข้สูง หนาวสั่น | อ่อนเพลีย หมดแรง เบื่ออาหาร | เจ็บคอ โดยเฉพาะเวลากลืนอาหารหรือน้ำลาย | บวม แดง อาจพบหนองที่ต่อมทอนซิล | ราคารวมค่าแพทย์ผ่าตัด ค่าวิสัญญีแพทย์ ค่าแพทย์เยื่ยมผู้ป่วยใน และค่าบริการพยาบาล | ราคารวมค่าห้องผ่าตัด ค่ายา ค่าเวชภัณฑ์ ค่าตรวจชิ้นเนื้อ (Pathology) เฉพาะที่เกี่ยวข้องกับการผ่าตัดตามที่ระบุไว้ | ราคารวมค่าห้องพักเดี่ยวมาตราฐาน ค่าบริการ และค่าอาหาร ตามวันที่กำหนด | ราคายังไม่รวมค่าตรวจวินิจฉัย ค่าประเมินความพร้อมก่อนผ่าตัด | ราคายังไม่รวมค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดแลเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | ราคารวมค่าแพทย์ผ่าตัด ค่าวิสัญญีแพทย์ ค่าแพทย์เยื่ยมผู้ป่วยใน และค่าบริการพยาบาล | ราคารวมค่าห้องผ่าตัด ค่ายา ค่าเวชภัณฑ์ ค่าตรวจชิ้นเนื้อ (Pathology) เฉพาะที่เกี่ยวข้องกับการผ่าตัดตามที่ระบุไว้ | ราคารวมค่าห้องพักเดี่ยวมาตราฐาน ค่าบริการ และค่าอาหาร ตามวันที่กำหนด | ราคายังไม่รวมค่าตรวจวินิจฉัย ค่าประเมินความพร้อมก่อนผ่าตัด | ราคายังไม่รวมค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดแลเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า,31 ธันวาคม 2569,https://navavej.com/package/476/sub
477,18984,การผ่าตัดต่อมทอนซิล,การผ่าตัดต่อมทอนซิล (การผ่าตัดต่อมทอนซิลและต่อมอดีนอยด์ (3 วัน 2 คืน) Tonsillectomy with Adenoidectomy),การผ่าตัดต่อมทอนซิลและต่อมอดีนอยด์ (3 วัน 2 คืน) Tonsillectomy with Adenoidectomy,85000,120000.0,all,,,16,False,มีไข้สูง หนาวสั่น | อ่อนเพลีย หมดแรง เบื่ออาหาร | เจ็บคอ โดยเฉพาะเวลากลืนอาหารหรือน้ำลาย | บวม แดง อาจพบหนองที่ต่อมทอนซิล | ราคารวมค่าแพทย์ผ่าตัด ค่าวิสัญญีแพทย์ ค่าแพทย์เยื่ยมผู้ป่วยใน และค่าบริการพยาบาล | ราคารวมค่าห้องผ่าตัด ค่ายา ค่าเวชภัณฑ์ ค่าตรวจชิ้นเนื้อ (Pathology) เฉพาะที่เกี่ยวข้องกับการผ่าตัดตามที่ระบุไว้ | ราคารวมค่าห้องพักเดี่ยวมาตราฐาน ค่าบริการ และค่าอาหาร ตามวันที่กำหนด | ราคายังไม่รวมค่าตรวจวินิจฉัย ค่าประเมินความพร้อมก่อนผ่าตัด | ราคายังไม่รวมค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดแลเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | ราคารวมค่าแพทย์ผ่าตัด ค่าวิสัญญีแพทย์ ค่าแพทย์เยื่ยมผู้ป่วยใน และค่าบริการพยาบาล | ราคารวมค่าห้องผ่าตัด ค่ายา ค่าเวชภัณฑ์ ค่าตรวจชิ้นเนื้อ (Pathology) เฉพาะที่เกี่ยวข้องกับการผ่าตัดตามที่ระบุไว้ | ราคารวมค่าห้องพักเดี่ยวมาตราฐาน ค่าบริการ และค่าอาหาร ตามวันที่กำหนด | ราคายังไม่รวมค่าตรวจวินิจฉัย ค่าประเมินความพร้อมก่อนผ่าตัด | ราคายังไม่รวมค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดแลเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า,31 ธันวาคม 2569,https://navavej.com/package/477/sub
622,18972,การผ่าตัดริดสีดวง,การผ่าตัดริดสีดวง (การผ่าตัดริดสีดวงแบบเปิด  (2 วัน 1 คืน)),การผ่าตัดริดสีดวงแบบเปิด  (2 วัน 1 คืน),99000,145000.0,all,,,23,False,เข้าห้องน้ำนาน | ท้องผูกเรื้อรัง สลับท้องเสียบ่อย | นั่งนาน เบ่งแรงขณะขับถ่าย | ใช้ยาระบายบ่อยโดยไม่จำเป็น | ถ่ายเป็นเลือด | รวมค่าแพทย์ผ่าตัด และวิสัญญีแพทย์ | รวมค่าห้องผ่าตัด ค่าบริการ และค่าอุปกรณ์ที่จำเป็นในการผ่าตัด | รวมค่ายา ค่าเวชภัณฑ์ และค่าบริการ ตามวันนอนที่กำหนด | รวมค่าห้องพักมาตรฐาน ค่าอาหาร และค่าบริการ ตามวันนอนที่กำหนด | ไม่รวม ค่าตรวจวินิจฉัยทั้งก่อน และหลังการผ่าตัด กรณีมีค่าใช้จ่ายส่วนเกินจะคิดค่าบริการในอัตราปกติ | รายละเอียดการให้บริการอยู่ภายใต้เงื่อนไข และข้อกำหนดของโรงพยาบาล | โปรดนัดหมายล่วงหน้าก่อนเข้ารับบริการที่ รพ.นวเวช โทร: 1507 | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย | รวมค่าแพทย์ผ่าตัด และวิสัญญีแพทย์ | รวมค่าห้องผ่าตัด ค่าบริการ และค่าอุปกรณ์ที่จำเป็นในการผ่าตัด | รวมค่ายา ค่าเวชภัณฑ์ และค่าบริการ ตามวันนอนที่กำหนด | รวมค่าห้องพักมาตรฐาน ค่าอาหาร และค่าบริการ ตามวันนอนที่กำหนด | ไม่รวม ค่าตรวจวินิจฉัยทั้งก่อน และหลังการผ่าตัด กรณีมีค่าใช้จ่ายส่วนเกินจะคิดค่าบริการในอัตราปกติ | รายละเอียดการให้บริการอยู่ภายใต้เงื่อนไข และข้อกำหนดของโรงพยาบาล | โปรดนัดหมายล่วงหน้าก่อนเข้ารับบริการที่ รพ.นวเวช โทร: 1507 | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย,31 ธันวาคม 2569,https://navavej.com/package/622/sub
623,18972,การผ่าตัดริดสีดวง,การผ่าตัดริดสีดวง (การผ่าตัดริดสีดวง ด้วยคลื่นความถี่สูง (2 วัน 1 คืน)),การผ่าตัดริดสีดวง ด้วยคลื่นความถี่สูง (2 วัน 1 คืน),125000,165000.0,all,,,23,False,เข้าห้องน้ำนาน | ท้องผูกเรื้อรัง สลับท้องเสียบ่อย | นั่งนาน เบ่งแรงขณะขับถ่าย | ใช้ยาระบายบ่อยโดยไม่จำเป็น | ถ่ายเป็นเลือด | รวมค่าแพทย์ผ่าตัด และวิสัญญีแพทย์ | รวมค่าห้องผ่าตัด ค่าบริการ และค่าอุปกรณ์ที่จำเป็นในการผ่าตัด | รวมค่ายา ค่าเวชภัณฑ์ และค่าบริการ ตามวันนอนที่กำหนด | รวมค่าห้องพักมาตรฐาน ค่าอาหาร และค่าบริการ ตามวันนอนที่กำหนด | ไม่รวม ค่าตรวจวินิจฉัยทั้งก่อน และหลังการผ่าตัด กรณีมีค่าใช้จ่ายส่วนเกินจะคิดค่าบริการในอัตราปกติ | รายละเอียดการให้บริการอยู่ภายใต้เงื่อนไข และข้อกำหนดของโรงพยาบาล | โปรดนัดหมายล่วงหน้าก่อนเข้ารับบริการที่ รพ.นวเวช โทร: 1507 | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย | รวมค่าแพทย์ผ่าตัด และวิสัญญีแพทย์ | รวมค่าห้องผ่าตัด ค่าบริการ และค่าอุปกรณ์ที่จำเป็นในการผ่าตัด | รวมค่ายา ค่าเวชภัณฑ์ และค่าบริการ ตามวันนอนที่กำหนด | รวมค่าห้องพักมาตรฐาน ค่าอาหาร และค่าบริการ ตามวันนอนที่กำหนด | ไม่รวม ค่าตรวจวินิจฉัยทั้งก่อน และหลังการผ่าตัด กรณีมีค่าใช้จ่ายส่วนเกินจะคิดค่าบริการในอัตราปกติ | รายละเอียดการให้บริการอยู่ภายใต้เงื่อนไข และข้อกำหนดของโรงพยาบาล | โปรดนัดหมายล่วงหน้าก่อนเข้ารับบริการที่ รพ.นวเวช โทร: 1507 | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย,31 ธันวาคม 2569,https://navavej.com/package/623/sub
624,18972,การผ่าตัดริดสีดวง,การผ่าตัดริดสีดวง (การผ่าตัดริดสีดวง ด้วยเครื่องเลเซอร์ (2 วัน 1 คืน)),การผ่าตัดริดสีดวง ด้วยเครื่องเลเซอร์ (2 วัน 1 คืน),135000,175000.0,all,,,23,False,เข้าห้องน้ำนาน | ท้องผูกเรื้อรัง สลับท้องเสียบ่อย | นั่งนาน เบ่งแรงขณะขับถ่าย | ใช้ยาระบายบ่อยโดยไม่จำเป็น | ถ่ายเป็นเลือด | รวมค่าแพทย์ผ่าตัด และวิสัญญีแพทย์ | รวมค่าห้องผ่าตัด ค่าบริการ และค่าอุปกรณ์ที่จำเป็นในการผ่าตัด | รวมค่ายา ค่าเวชภัณฑ์ และค่าบริการ ตามวันนอนที่กำหนด | รวมค่าห้องพักมาตรฐาน ค่าอาหาร และค่าบริการ ตามวันนอนที่กำหนด | ไม่รวม ค่าตรวจวินิจฉัยทั้งก่อน และหลังการผ่าตัด กรณีมีค่าใช้จ่ายส่วนเกินจะคิดค่าบริการในอัตราปกติ | รายละเอียดการให้บริการอยู่ภายใต้เงื่อนไข และข้อกำหนดของโรงพยาบาล | โปรดนัดหมายล่วงหน้าก่อนเข้ารับบริการที่ รพ.นวเวช โทร: 1507 | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย | รวมค่าแพทย์ผ่าตัด และวิสัญญีแพทย์ | รวมค่าห้องผ่าตัด ค่าบริการ และค่าอุปกรณ์ที่จำเป็นในการผ่าตัด | รวมค่ายา ค่าเวชภัณฑ์ และค่าบริการ ตามวันนอนที่กำหนด | รวมค่าห้องพักมาตรฐาน ค่าอาหาร และค่าบริการ ตามวันนอนที่กำหนด | ไม่รวม ค่าตรวจวินิจฉัยทั้งก่อน และหลังการผ่าตัด กรณีมีค่าใช้จ่ายส่วนเกินจะคิดค่าบริการในอัตราปกติ | รายละเอียดการให้บริการอยู่ภายใต้เงื่อนไข และข้อกำหนดของโรงพยาบาล | โปรดนัดหมายล่วงหน้าก่อนเข้ารับบริการที่ รพ.นวเวช โทร: 1507 | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย,31 ธันวาคม 2569,https://navavej.com/package/624/sub
442,18970,การส่องกล้องตรวจกระเพาะปัสสาวะ (Cystoscopy),การส่องกล้องตรวจกระเพาะปัสสาวะ (Cystoscopy) (การส่องกล้องตรวจกระเพาะปัสสาวะแบบตรง),การส่องกล้องตรวจกระเพาะปัสสาวะแบบตรง,14500,,all,,,21,False,ปัสสาวะมีเลือดปน กลั่นปัสสาวะไม่อยู่ | อาการปวดขณะปัสสาวะ | ต่อมลูกหมากโต หรือท่อปัสสาวะตีบ | กระเพาะปัสสาวะติดเชื้อบ่อย | ตรวจประเมินหาสาเหตุของการติดเชื้อ การบาดเจ็บต่อกระเพาะปัสสาวะและท่อปัสสาวะ | รวมค่าศัลยแพทย์สำหรับทำหัตถการ และค่าบริการโรงพยาบาลผู้ป่วยนอก (OPD) | รวมค่าอุปกรณ์ ค่ายา ค่าเวชภัณฑ์ ที่จำเป็นเฉพาะรายการที่ระบุในแพ็กเกจ | ไม่รวม ยาและเวชภัณฑ์สำหรับกลับบ้าน | ไม่รวม ค่าบริการตรวจประเมินก่อนและหลังทำหัตถการ | กรณีมีค่าใช้จ่ายส่วนเกินทั้งค่าแพทย์ ค่ายา ค่าเวชภัณฑ์ ค่าห้องพัก และค่าบริการอื่น จะคิดค่าบริการเพิ่มในอัตราปกติ | ขอสงวนสิทธิการเปลี่ยนแปลงเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย | รวมค่าศัลยแพทย์สำหรับทำหัตถการ และค่าบริการโรงพยาบาลผู้ป่วยนอก (OPD) | รวมค่าอุปกรณ์ ค่ายา ค่าเวชภัณฑ์ ที่จำเป็นเฉพาะรายการที่ระบุในแพ็กเกจ | ไม่รวม ยาและเวชภัณฑ์สำหรับกลับบ้าน | ไม่รวม ค่าบริการตรวจประเมินก่อนและหลังทำหัตถการ | กรณีมีค่าใช้จ่ายส่วนเกินทั้งค่าแพทย์ ค่ายา ค่าเวชภัณฑ์ ค่าห้องพัก และค่าบริการอื่น จะคิดค่าบริการเพิ่มในอัตราปกติ | ขอสงวนสิทธิการเปลี่ยนแปลงเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย,31 ธันวาคม 2569,https://navavej.com/package/442/sub
443,18970,การส่องกล้องตรวจกระเพาะปัสสาวะ (Cystoscopy),การส่องกล้องตรวจกระเพาะปัสสาวะ (Cystoscopy) (การส่องกล้องตรวจกระเพาะปัสสาวะแบบยืดหยุ่น),การส่องกล้องตรวจกระเพาะปัสสาวะแบบยืดหยุ่น,18500,,all,,,21,False,ปัสสาวะมีเลือดปน กลั่นปัสสาวะไม่อยู่ | อาการปวดขณะปัสสาวะ | ต่อมลูกหมากโต หรือท่อปัสสาวะตีบ | กระเพาะปัสสาวะติดเชื้อบ่อย | ตรวจประเมินหาสาเหตุของการติดเชื้อ การบาดเจ็บต่อกระเพาะปัสสาวะและท่อปัสสาวะ | รวมค่าศัลยแพทย์สำหรับทำหัตถการ และค่าบริการโรงพยาบาลผู้ป่วยนอก (OPD) | รวมค่าอุปกรณ์ ค่ายา ค่าเวชภัณฑ์ ที่จำเป็นเฉพาะรายการที่ระบุในแพ็กเกจ | ไม่รวม ยาและเวชภัณฑ์สำหรับกลับบ้าน | ไม่รวม ค่าบริการตรวจประเมินก่อนและหลังทำหัตถการ | กรณีมีค่าใช้จ่ายส่วนเกินทั้งค่าแพทย์ ค่ายา ค่าเวชภัณฑ์ ค่าห้องพัก และค่าบริการอื่น จะคิดค่าบริการเพิ่มในอัตราปกติ | ขอสงวนสิทธิการเปลี่ยนแปลงเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย | รวมค่าศัลยแพทย์สำหรับทำหัตถการ และค่าบริการโรงพยาบาลผู้ป่วยนอก (OPD) | รวมค่าอุปกรณ์ ค่ายา ค่าเวชภัณฑ์ ที่จำเป็นเฉพาะรายการที่ระบุในแพ็กเกจ | ไม่รวม ยาและเวชภัณฑ์สำหรับกลับบ้าน | ไม่รวม ค่าบริการตรวจประเมินก่อนและหลังทำหัตถการ | กรณีมีค่าใช้จ่ายส่วนเกินทั้งค่าแพทย์ ค่ายา ค่าเวชภัณฑ์ ค่าห้องพัก และค่าบริการอื่น จะคิดค่าบริการเพิ่มในอัตราปกติ | ขอสงวนสิทธิการเปลี่ยนแปลงเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | เฉพาะแพทย์ที่เข้าร่วมโครงการ | สำหรับลูกค้าชาวไทยและชาวต่างชาติที่มีถิ่นพำนักในประเทศไทย,31 ธันวาคม 2569,https://navavej.com/package/443/sub
865,18969,การผ่าตัดพังผืดใต้ลิ้น สำหรับเด็ก (Tongue tie) ไม่ต้องนอนโรงพยาบาล,การผ่าตัดพังผืดใต้ลิ้น สำหรับเด็ก (Tongue tie) ไม่ต้องนอนโรงพยาบาล (น้ำหนัก น้อยกว่า 13.6 kg),น้ำหนัก น้อยกว่า 13.6 kg,5900,,all,,,16,False,ลูกดูดนมได้ไม่ดี ดูดนมแล้วมักหลุด ดูดเบา ดูดบ่อย | น้ำหนักตัวลูกไม่เพิ่มขึ้นตามกำหนด มีอาการตัวเหลือง | ปลายลิ้นอาจเป็นหยักเข้ามาเป็นรูปหัวใจ | สำหรับแม่..จะมีอาการเจ็บขณะที่ทารกดูดนม อาจมีหัวนมแตกเป็นแผล และส่งผลแทรกซ้อนถึงเต้านมอักเสบได้ | ราคารวมค่าแพทย์ผ่าตัด และค่าบริการโรงพยาบาล | ราคารวมค่าห้องผ่าตัดเล็ก รวมค่ายาชาเฉพาะที่ ค่าเวชภัณฑ์ และเครื่องมือที่จำเป็นต่อการผ่าตัด | ราคาสำหรับรักษาแบบกรณีผู้ป่วยนอก (OPD) ไม่รวมวันนอนพักที่โรงพยาบาล | ราคายังไม่รวม ค่าตรวจวินิจฉัย ค่าตรวจคัดกรอง และการตรวจประเมินอื่นๆก่อนผ่าตัด | ราคายังไม่รวม ค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดและเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | ราคารวมค่าแพทย์ผ่าตัด และค่าบริการโรงพยาบาล | ราคารวมค่าห้องผ่าตัดเล็ก รวมค่ายาชาเฉพาะที่ ค่าเวชภัณฑ์ และเครื่องมือที่จำเป็นต่อการผ่าตัด | ราคาสำหรับรักษาแบบกรณีผู้ป่วยนอก (OPD) ไม่รวมวันนอนพักที่โรงพยาบาล | ราคายังไม่รวม ค่าตรวจวินิจฉัย ค่าตรวจคัดกรอง และการตรวจประเมินอื่นๆก่อนผ่าตัด | ราคายังไม่รวม ค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดและเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า,31 ธันวาคม 2569,https://navavej.com/package/865/sub
866,18969,การผ่าตัดพังผืดใต้ลิ้น สำหรับเด็ก (Tongue tie) ไม่ต้องนอนโรงพยาบาล,การผ่าตัดพังผืดใต้ลิ้น สำหรับเด็ก (Tongue tie) ไม่ต้องนอนโรงพยาบาล (น้ำหนัก มากกว่า 13.6 kg),น้ำหนัก มากกว่า 13.6 kg,6900,,all,,,16,False,ลูกดูดนมได้ไม่ดี ดูดนมแล้วมักหลุด ดูดเบา ดูดบ่อย | น้ำหนักตัวลูกไม่เพิ่มขึ้นตามกำหนด มีอาการตัวเหลือง | ปลายลิ้นอาจเป็นหยักเข้ามาเป็นรูปหัวใจ | สำหรับแม่..จะมีอาการเจ็บขณะที่ทารกดูดนม อาจมีหัวนมแตกเป็นแผล และส่งผลแทรกซ้อนถึงเต้านมอักเสบได้ | ราคารวมค่าแพทย์ผ่าตัด และค่าบริการโรงพยาบาล | ราคารวมค่าห้องผ่าตัดเล็ก รวมค่ายาชาเฉพาะที่ ค่าเวชภัณฑ์ และเครื่องมือที่จำเป็นต่อการผ่าตัด | ราคาสำหรับรักษาแบบกรณีผู้ป่วยนอก (OPD) ไม่รวมวันนอนพักที่โรงพยาบาล | ราคายังไม่รวม ค่าตรวจวินิจฉัย ค่าตรวจคัดกรอง และการตรวจประเมินอื่นๆก่อนผ่าตัด | ราคายังไม่รวม ค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดและเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า | ราคารวมค่าแพทย์ผ่าตัด และค่าบริการโรงพยาบาล | ราคารวมค่าห้องผ่าตัดเล็ก รวมค่ายาชาเฉพาะที่ ค่าเวชภัณฑ์ และเครื่องมือที่จำเป็นต่อการผ่าตัด | ราคาสำหรับรักษาแบบกรณีผู้ป่วยนอก (OPD) ไม่รวมวันนอนพักที่โรงพยาบาล | ราคายังไม่รวม ค่าตรวจวินิจฉัย ค่าตรวจคัดกรอง และการตรวจประเมินอื่นๆก่อนผ่าตัด | ราคายังไม่รวม ค่ายากลับบ้าน ค่ายาประจำตัว ค่าการรักษาอื่นๆ ที่นอกเหนือจากการผ่าตัด รวมถึงภาวะแทรกซ้อนที่อาจเกิดขึ้น | ขอสงวนสิทธิ์การเปลี่ยนแปลงรายละเอียดและเงื่อนไข โดยไม่ต้องแจ้งให้ทราบล่วงหน้า,31 ธันวาคม 2569,https://navavej.com/package/866/sub
